Unnamed: 0,Name,Origin,5_star,4_star,3_star,2_star,1_star
1,"Gina ""Jet-setter & Go-getter"" N.","From Castro Valley, CA",155.0,199.0,78.0,19.0,6.0
1,"Aesha ""(she/her)"" E.","From Chicago, IL",140.0,151.0,98.0,32.0,43.0
1,Ana M.,"From Woodbridge Township, NJ",90.0,91.0,43.0,11.0,7.0
1,Dee B.,"From Chicago, IL",34.0,7.0,4.0,5.0,4.0
1,Heather I.,"From San Jose, CA",202.0,202.0,58.0,10.0,7.0
1,Jessica K.,"From Albuquerque, NM",4.0,2.0,1.0,1.0,0.0
1,Josh A.,"From Hoboken, NJ",15.0,8.0,1.0,1.0,2.0
1,Jane K.,"From HUNTINGTN BCH, CA",17.0,0.0,0.0,0.0,0.0
1,Dwayne D.,"From Highland Park, IL",14.0,11.0,1.0,1.0,0.0
1,MoRed R.,"From MO, MO",,,,,
1,Maureen B.,"From Chicago, IL",10.0,2.0,0.0,0.0,1.0
1,Angelica R.,"From Winnetka, IL",10.0,0.0,0.0,0.0,2.0
1,Tom S.,"From Chicago, IL",62.0,104.0,31.0,20.0,6.0
1,Yvon B.,"From Chicago, IL",6.0,0.0,1.0,1.0,12.0
1,S G.,"From Chicago, IL",10.0,3.0,2.0,2.0,2.0
1,Lori B.,"From Arlington Heights, IL",,,,,
1,Kinzie M.,"From Decatur, IL",12.0,0.0,0.0,1.0,1.0
1,Sean S.,"From Orland Park, IL",3.0,3.0,0.0,0.0,0.0
1,Matt B.,"From Denver, CO",27.0,20.0,8.0,13.0,30.0
1,Frank S.,"From Lake Forest, IL",33.0,35.0,24.0,10.0,17.0
1,Kel D.,"From Chicago, IL",4.0,3.0,0.0,0.0,0.0
1,Maisee T.,"From Chicago, IL",13.0,4.0,1.0,0.0,1.0
1,Hannah C.,"From Dayton, OH",5.0,2.0,0.0,1.0,0.0
1,Andrew M.,"From Chicago, IL",29.0,8.0,2.0,0.0,4.0
1,Chuck H.,"From Noblesville, IN",39.0,46.0,25.0,12.0,6.0
1,Roxanne R.,"From Chicago, IL",,,,,
1,Ashlie V.,"From Saint Louis, MO",6.0,1.0,0.0,2.0,1.0
1,Tina T.,"From Chicago, IL",5.0,5.0,0.0,1.0,0.0
1,"Therese ""T. Ag"" S.","From Bridgeport, Chicago, IL",4.0,0.0,1.0,0.0,1.0
1,"Nolan ""@extranoodles"" F.","From Chicago, IL",124.0,127.0,46.0,17.0,3.0
1,Wendy D.,"From San Francisco, CA",42.0,18.0,13.0,3.0,1.0
1,Christin S.,"From Denver, CO",19.0,8.0,2.0,0.0,0.0
1,Taylor O.,"From Campbell, CA",28.0,47.0,44.0,22.0,15.0
1,"David ""freakshow"" J.","From Chicago, IL",55.0,10.0,9.0,5.0,1.0
1,"Lauren ""fun and fabulous"" B.","From Chicago, IL",18.0,18.0,11.0,2.0,4.0
1,The FoodBoss S.,"From Chicago, IL",250.0,63.0,25.0,16.0,18.0
1,Janene M.,"From Chicago, IL",27.0,45.0,10.0,9.0,9.0
1,Lauren K.,"From Danbury, CT",8.0,0.0,0.0,0.0,0.0
1,Ross K.,"From Peoria, AZ",49.0,0.0,0.0,1.0,1.0
1,Sharon B.,"From Lemont, IL",0.0,3.0,2.0,3.0,1.0
1,Kara W.,"From Chicago Loop, Chicago, IL",8.0,4.0,6.0,1.0,8.0
1,Suzy E.,"From Glendora, CA",12.0,1.0,2.0,1.0,4.0
1,Olivia D.,"From Orlando, FL",58.0,32.0,13.0,3.0,1.0
1,Ngan P.,"From Las Vegas, NV",,,,,
1,Jennifer D.,"From Chicago, IL",8.0,3.0,2.0,0.0,0.0
1,Ozy M.,"From 78704 (South Austin), Austin, TX",7.0,0.0,1.0,1.0,0.0
1,Timothy H.,"From Granger, IN",4.0,8.0,5.0,5.0,2.0
1,"Luciana ""Lu"" M.","From Houston, TX",61.0,11.0,1.0,0.0,0.0
1,Cullen L.,"From Sandy Springs, GA",6.0,0.0,0.0,1.0,1.0
1,Lureena C.,"From Providence, RI",17.0,0.0,0.0,1.0,2.0
1,Jung Y.,"From Philadelphia, PA",54.0,24.0,8.0,4.0,1.0
1,Nikki O.,"From DuPont, WA",37.0,13.0,10.0,3.0,11.0
1,Jenna W.,"From Cedarwood Courtyard, Nashville, TN",,,,,
1,patti i.,"From La Jolla, CA",4.0,0.0,1.0,4.0,22.0
1,Magdalen K.,"From Lake Forest, IL",15.0,9.0,1.0,1.0,0.0
1,Addison L.,"From Garfield Ridge, Chicago, IL",18.0,6.0,2.0,1.0,8.0
1,Tasha B.,"From Denver, CO",22.0,36.0,11.0,8.0,1.0
1,Kristen H.,"From Washington, DC",18.0,44.0,28.0,4.0,1.0
1,Helen K.,"From Skokie, IL",9.0,1.0,1.0,1.0,1.0
1,"Jen ""blathering"" L.","From New Orleans, LA",616.0,1600.0,398.0,46.0,7.0
1,Lou R.,"From Springfield, MO",54.0,52.0,22.0,17.0,5.0
1,"Vicki ""FoodieGirl"" J.","From Chicago, IL",90.0,16.0,2.0,1.0,1.0
1,Zachary T.,"From Grand Rapids, MI",1.0,3.0,3.0,0.0,0.0
1,Jill J.,"From Salt Lake City, UT",25.0,29.0,4.0,6.0,2.0
1,Najmeh H.,"From Carmel Valley, San Diego, CA",30.0,4.0,5.0,6.0,18.0
1,A P.,"From Arlington, TX",22.0,8.0,2.0,5.0,8.0
1,Vijay P.,"From Claremont, CA",26.0,4.0,2.0,1.0,3.0
1,Karl A.,"From Chicago, IL",2.0,2.0,1.0,0.0,1.0
1,Gaby G.,"From Cutler Bay, FL",9.0,0.0,0.0,3.0,0.0
1,Katherine N.,"From Boston, MA",38.0,22.0,7.0,4.0,2.0
1,Claire Z.,"From Brooklyn, NY",0.0,2.0,0.0,1.0,2.0
1,A. W.,"From Chicago, IL",4.0,1.0,0.0,2.0,0.0
1,M P.,"From Fenton, MI",34.0,6.0,0.0,8.0,3.0
1,Wendy T.,"From Truth or Consequences, NM",35.0,21.0,20.0,19.0,12.0
1,Deb D.,"From Glenview, IL",15.0,6.0,9.0,3.0,0.0
1,Dauntae H.,"From Charlotte, NC",8.0,5.0,1.0,0.0,0.0
1,Ruthie W.,"From San Antonio, TX",230.0,110.0,22.0,4.0,3.0
1,Shobin J.,"From Chicago, IL",3.0,2.0,1.0,0.0,0.0
1,Arun R.,"From Chicago, IL",8.0,1.0,4.0,3.0,7.0
1,Nerissa L.,"From Chicago, IL",75.0,11.0,0.0,0.0,1.0
1,Edwin R.,"From Cicero, IL",8.0,1.0,1.0,2.0,6.0
1,Jenny M.,"From Rochester, MI",2.0,1.0,2.0,0.0,0.0
1,Spellman N.,"From Omaha, NE",42.0,4.0,1.0,5.0,4.0
1,Lana L.,"From Chicago, IL",31.0,5.0,1.0,1.0,2.0
1,Avita T.,"From Chicago, IL",65.0,27.0,23.0,25.0,7.0
1,Mike M.,"From Chicago, IL",41.0,21.0,21.0,20.0,13.0
1,Rad H.,"From Chicago, IL",3.0,1.0,0.0,1.0,2.0
1,Zaydz Z.,"From Chicago, IL",14.0,14.0,8.0,0.0,2.0
1,Sue P.,"From Boston, MA",7.0,3.0,5.0,4.0,2.0
1,Courtney R.,"From Chicago, IL",2.0,0.0,1.0,0.0,2.0
1,Derek I.,"From Carlsbad, CA",119.0,156.0,89.0,60.0,36.0
1,Layla D.,"From St. Charles, IL",7.0,2.0,1.0,0.0,4.0
1,"Brittany ""Bossypants"" T.","From Lithia Springs, GA",40.0,23.0,19.0,8.0,9.0
1,Tanya G.,"From West Hills, CA",36.0,4.0,10.0,1.0,29.0
1,Rebecca J.,"From Chicago, IL",68.0,96.0,42.0,7.0,0.0
1,Sergey T.,"From Chicago, IL",6.0,0.0,3.0,0.0,0.0
1,Rayna C.,"From Frankfort, IL",26.0,33.0,12.0,4.0,6.0
1,Christine R.,"From Chicago, IL",113.0,103.0,47.0,23.0,12.0
1,Amanda B.,"From Chicago, IL",73.0,34.0,20.0,18.0,12.0
1,Matt I.,"From Silver Spring, MD",,,,,
1,Courtney F.,"From New York, NY",19.0,0.0,4.0,1.0,4.0
1,Paul W.,"From Oak Ridge, NC",66.0,65.0,24.0,12.0,4.0
1,Caleb M.,"From Verona, WI",80.0,104.0,35.0,6.0,6.0
1,T T.,"From Rogers, AR",10.0,7.0,0.0,1.0,2.0
1,Karlie S.,"From Chicago, IL",59.0,28.0,16.0,7.0,1.0
1,Mar P.,"From Philadelphia, PA",9.0,1.0,0.0,0.0,1.0
1,Caroline K.,"From New Brunswick, NJ",13.0,56.0,8.0,1.0,1.0
1,Henry H.,"From Chicago, IL",,,,,
1,Nikki E.,"From Chicago, IL",27.0,5.0,3.0,1.0,5.0
1,Jennifer A.,"From Chicago, IL",,,,,
1,Petty T.,"From West Milford, NJ",75.0,61.0,11.0,1.0,3.0
1,Kaitlin N.,"From Chicago, IL",56.0,20.0,4.0,1.0,3.0
1,Caitlin H.,"From Chicago, IL",13.0,0.0,2.0,1.0,2.0
1,Jacob G.,"From Chicago, IL",121.0,231.0,70.0,11.0,10.0
1,Chelsea S.,"From Chicago, IL",5.0,0.0,0.0,2.0,3.0
1,Kristina T.,"From Chicago, IL",15.0,2.0,0.0,0.0,0.0
1,"Danielle ""Yelle"" K.","From Orlando, FL",51.0,23.0,2.0,0.0,0.0
1,Timothy A.,"From Northbrook, IL",6.0,5.0,5.0,4.0,3.0
1,Agrja S.,"From Bolingbrook, IL",14.0,13.0,1.0,1.0,0.0
1,Amanda W.,"From River North, Chicago, IL",5.0,1.0,0.0,0.0,0.0
1,Hajir S.,"From Manhattan, NY",4.0,5.0,2.0,0.0,0.0
1,Tyler B.,"From Chicago, IL",36.0,19.0,3.0,4.0,3.0
1,Samantha C.,"From Chicago, IL",207.0,100.0,24.0,7.0,2.0
1,Christopher V.,"From Chicago, IL",96.0,360.0,264.0,119.0,31.0
1,Abigail H.,"From Chicago, IL",50.0,99.0,33.0,4.0,2.0
1,James W.,"From East Jordan, MI",5.0,1.0,0.0,0.0,3.0
1,Linda C.,"From Chicago, IL",60.0,73.0,18.0,2.0,2.0
1,Pat P.,"From Chicago, IL",66.0,3.0,1.0,0.0,0.0
1,Ashley W.,"From Hercules, CA",91.0,31.0,15.0,0.0,0.0
1,Amanda C.,"From Frisco, TX",,,,,
1,Mark S.,"From Bensenville, IL",49.0,25.0,17.0,5.0,14.0
1,Jason W.,"From Chicago, IL",60.0,151.0,57.0,22.0,3.0
1,Lee F.,"From Northbrook, IL",27.0,6.0,9.0,13.0,10.0
1,Will J.,"From Miami, FL",71.0,31.0,17.0,14.0,1.0
1,Emily W.,"From Chicago, IL",102.0,134.0,40.0,12.0,1.0
1,"Michael ""hangry"" E.","From Tustin, CA",82.0,86.0,55.0,16.0,7.0
1,"Megan ""Captain Fun"" K.","From Chicago, IL",128.0,187.0,58.0,12.0,1.0
1,Deah S.,"From North Park, Chicago, IL",33.0,27.0,8.0,5.0,1.0
1,Trisha A.,"From Chicago, IL",116.0,112.0,33.0,4.0,5.0
1,"Eddy ""azndncr"" O.","From Chicago, IL",4.0,1.0,0.0,1.0,5.0
1,"Rael ""pG"" U.","From Northbrook, IL",33.0,17.0,3.0,1.0,1.0
1,Amanda L.,"From Columbia, MO",,,,,
1,Monica W.,"From Chicago, IL",14.0,17.0,1.0,0.0,1.0
1,Matt S.,"From Brentwood, TN",62.0,41.0,11.0,3.0,0.0
1,Jane L.,"From Chicago, IL",12.0,10.0,5.0,2.0,1.0
1,Chad S.,"From Grayslake, IL",37.0,17.0,4.0,8.0,9.0
1,M L.,"From Chicago, IL",12.0,9.0,7.0,0.0,1.0
1,"Nichole ""Keebler"" M.","From Chicago, IL",71.0,208.0,112.0,48.0,15.0
1,Neha A.,"From Chicago, IL",81.0,76.0,52.0,36.0,23.0
1,Kimberly M.,"From Westmont, IL",6.0,5.0,2.0,0.0,0.0
1,James D.,"From Schaumburg, IL",109.0,61.0,12.0,17.0,33.0
1,Ana Luísa M.,"From Chicago, IL",10.0,1.0,1.0,0.0,0.0
1,Gabriella S.,"From Arlington, VA",104.0,50.0,35.0,4.0,4.0
1,Marion F.,"From Chicago, IL",5.0,0.0,0.0,0.0,0.0
1,Mike G.,"From Chicago, IL",137.0,58.0,24.0,10.0,12.0
1,J. C.,"From Wilmette, IL",25.0,17.0,4.0,7.0,1.0
1,Heidi S.,"From Chicago, IL",4.0,5.0,0.0,1.0,3.0
1,Noni C.,"From Reynoldsburg, OH",16.0,8.0,6.0,1.0,0.0
1,Christopher C.,"From Chicago, IL",,,,,
1,Amy H.,"From Chicago, IL",31.0,17.0,7.0,3.0,1.0
1,Priscilla M.,"From San Francisco, CA",78.0,31.0,2.0,1.0,0.0
1,Sarah W.,"From Cincinnati, OH",5.0,0.0,0.0,0.0,0.0
1,Andrew H.,"From Chicago, IL",,,,,
1,Lynn M.,"From Chicago, IL",24.0,10.0,6.0,10.0,22.0
1,Ruchi S.,"From Toms River, NJ",38.0,27.0,12.0,14.0,5.0
1,Denise T.,"From Chicago, IL",38.0,4.0,5.0,2.0,10.0
1,"Jordan ""Jiggy"" G.","From Chicago, IL",16.0,4.0,3.0,2.0,7.0
1,Eric Y.,"From La Grange, IL",48.0,267.0,183.0,66.0,12.0
1,Tamara H.,"From Chicago, IL",4.0,2.0,0.0,1.0,0.0
1,Sara S.,"From Clarendon Hills, IL",4.0,1.0,0.0,0.0,0.0
1,Mark S.,"From Chicago, IL",36.0,11.0,3.0,1.0,1.0
1,Serena S.,"From Jersey City, NJ",47.0,47.0,15.0,1.0,0.0
1,Annie N.,"From Chicago, IL",28.0,4.0,0.0,0.0,0.0
1,Kaye W.,"From River North, Chicago, IL",4.0,0.0,2.0,1.0,3.0
1,Tarrah T.,"From Boulder, CO",102.0,124.0,43.0,3.0,2.0
1,Gonzalo D.,"From Chicago, IL",11.0,5.0,0.0,0.0,0.0
1,Ariel S.,"From Chicago, IL",43.0,21.0,7.0,2.0,0.0
1,Juliette S.,"From San Francisco, CA",15.0,4.0,1.0,1.0,1.0
1,Lily F.,"From Falls Church, VA",310.0,624.0,307.0,64.0,5.0
1,Matthew C.,"From Evanston, IL",1.0,26.0,6.0,0.0,0.0
1,Little C.,"From Brooklyn, NY",80.0,38.0,7.0,8.0,3.0
1,Tamara R.,"From Chicago, IL",9.0,14.0,6.0,0.0,2.0
1,Bob L.,"From Chicago, IL",7.0,0.0,0.0,1.0,9.0
1,Jennifer C.,"From Chicago, IL",19.0,26.0,4.0,3.0,3.0
1,Amanda A.,"From Atlanta, GA",11.0,0.0,0.0,0.0,0.0
1,Yohei M.,"From Chicago, IL",,,,,
1,Lucas W.,"From Wilmette, IL",195.0,206.0,107.0,40.0,11.0
1,Abigail S.,"From Hoffman Estates, IL",28.0,2.0,5.0,1.0,16.0
1,Frank C.,"From Germantown Hills, IL",43.0,56.0,40.0,16.0,10.0
1,Hindimoko K.,"From Bolingbrook, IL",1.0,1.0,0.0,1.0,2.0
1,Jessica K.,"From New Orleans, LA",202.0,271.0,502.0,100.0,18.0
1,James S.,"From Skokie, IL",25.0,2.0,1.0,0.0,2.0
1,Kate B.,"From Anchorage, AK",120.0,107.0,43.0,7.0,3.0
1,Matt M.,"From San Luis Obispo, CA",25.0,9.0,4.0,2.0,8.0
1,Kecia B.,"From West Lafayette, IN",48.0,21.0,9.0,12.0,10.0
1,Erica T.,"From Buffalo Grove, IL",36.0,9.0,9.0,3.0,8.0
1,Sharon L.,"From Lisle, IL",23.0,16.0,13.0,9.0,3.0
1,Céleste S.,"From Chicago, IL",5.0,0.0,0.0,0.0,3.0
1,Limin F.,"From Willowbrook, IL",2.0,5.0,1.0,0.0,0.0
1,"Eric ""Bourbon King"" B.","From Chicago, IL",162.0,182.0,34.0,10.0,4.0
1,Lisa B.,"From West Loop, Chicago, IL",11.0,2.0,0.0,0.0,0.0
1,Steven C.,"From Los Angeles, CA",92.0,88.0,38.0,26.0,10.0
1,Matt Z.,"From Chicago, IL",12.0,9.0,5.0,3.0,2.0
1,Aditi G.,"From Chicago, IL",50.0,62.0,26.0,8.0,3.0
1,Robin B.,"From Chicago, IL",8.0,0.0,0.0,2.0,2.0
1,Natalie K.,"From Lake View, Chicago, IL",15.0,2.0,0.0,2.0,0.0
1,Laurice S.,"From Chicago, IL",44.0,29.0,14.0,14.0,9.0
1,Ruth G.,"From Mount Prospect, IL",79.0,38.0,11.0,2.0,8.0
1,Teresa C.,"From Chicago, IL",11.0,2.0,0.0,0.0,1.0
1,Jessica L.,"From Brookfield, IL",19.0,117.0,59.0,9.0,2.0
1,Michelle Y.,"From Manhattan, NY",3.0,3.0,2.0,0.0,3.0
1,Kristen K.,"From Manhattan, NY",5.0,1.0,0.0,1.0,0.0
1,Greg N.,"From Orange, CA",19.0,5.0,2.0,3.0,9.0
1,Steven E.,"From Chicago, IL",48.0,26.0,9.0,11.0,11.0
1,Cassandra A.,"From Chicago, IL",119.0,85.0,34.0,5.0,2.0
1,Charles A.,"From Chantilly, VA",45.0,21.0,3.0,3.0,1.0
1,"Kevin ""Mestre"" Z.","From Las Vegas, NV",143.0,190.0,119.0,42.0,8.0
1,Laura E.,"From Richmond, VA",,,,,
1,Miss A.,"From Chicago, IL",79.0,47.0,26.0,11.0,13.0
1,Ronald P.,"From River North, Chicago, IL",57.0,45.0,32.0,14.0,12.0
1,Catherine L.,"From Chicago, IL",29.0,14.0,5.0,0.0,0.0
1,Paris A.,"From Chicago, IL",46.0,11.0,7.0,1.0,1.0
1,River P.,"From Chicago, IL",9.0,13.0,6.0,5.0,0.0
1,Kail A.,"From Addison, IL",1.0,4.0,5.0,2.0,4.0
1,Bruce L.,"From Chicago Loop, Chicago, IL",,,,,
1,Michelle G.,"From Chicago, IL",83.0,93.0,39.0,13.0,5.0
1,Ari P.,"From Seattle, WA",37.0,39.0,32.0,7.0,4.0
1,Scott B.,"From New York, NY",120.0,46.0,20.0,4.0,14.0
1,Jay F.,"From Central, Denver, CO",35.0,18.0,6.0,2.0,0.0
1,Haru Y.,"From Arlington, VA",81.0,72.0,36.0,7.0,5.0
1,Monica S.,"From Chicago, IL",11.0,6.0,1.0,1.0,0.0
1,Mikayla D.,"From Chicago, IL",60.0,27.0,1.0,0.0,0.0
1,Yuri L.,"From Winnipeg, Canada",,,,,
1,Allie H.,"From Charlotte, NC",20.0,22.0,10.0,5.0,1.0
1,Christopher F.,"From Chicago, IL",,,,,
1,Ernie F.,"From Burke, VA",21.0,3.0,2.0,3.0,0.0
1,Kelly H.,"From Santa Clara, CA",76.0,46.0,9.0,5.0,1.0
1,Imani F.,"From New Orleans, LA",5.0,5.0,5.0,3.0,5.0
1,Tina Y.,"From Brooklyn, NY",11.0,8.0,8.0,7.0,3.0
1,Shiva M.,"From San Diego, CA",28.0,3.0,3.0,0.0,1.0
1,Karolina J.,"From Chicago, IL",66.0,293.0,153.0,32.0,12.0
1,Mo Z.,"From New York, NY",48.0,22.0,21.0,7.0,3.0
1,Patrick H.,"From West Loop, Chicago, IL",17.0,9.0,2.0,1.0,3.0
1,Indrajith P.,"From New York, NY",53.0,5.0,5.0,7.0,12.0
1,"Deniz ""Traveling Consultant"" K.","From Greenwich, CT",103.0,36.0,9.0,3.0,0.0
1,"Nina ""DogsandCoffee"" A.","From Chicago, IL",73.0,16.0,1.0,0.0,1.0
1,Lauren S.,"From Los Angeles, CA",7.0,0.0,1.0,1.0,2.0
1,Shefali K.,"From Naperville, IL",9.0,10.0,5.0,2.0,0.0
1,Matt P.,"From Chicago, IL",8.0,5.0,2.0,0.0,0.0
1,Mary S.,"From Indianapolis, IN",12.0,1.0,0.0,1.0,5.0
1,Nandana N.,"From Weehawken, NJ",112.0,124.0,45.0,20.0,17.0
1,Jessica C.,"From Charleston, WV",27.0,14.0,8.0,1.0,5.0
1,Adam G.,"From Chicago, IL",4.0,2.0,0.0,0.0,0.0
1,Jason T.,"From Minneapolis, MN",11.0,3.0,9.0,9.0,10.0
1,Angela B.,"From Chicago, IL",91.0,48.0,47.0,36.0,33.0
1,Alex B.,"From Chicago, IL",39.0,65.0,29.0,7.0,0.0
1,Kristine C.,"From Chicago, IL",13.0,115.0,92.0,21.0,7.0
1,Deanna K.,"From Bridgeview, IL",,,,,
1,Lisa S.,"From Chicago, IL",5.0,1.0,0.0,1.0,0.0
1,Andy H.,"From Milwaukee, WI",5.0,10.0,1.0,0.0,2.0
1,"Mehran ""i eat because i'm curious"" F.","From Chicago, IL",201.0,162.0,126.0,126.0,75.0
1,Jessica H.,"From Denver, CO",5.0,0.0,3.0,1.0,2.0
1,Ariel P.,"From Fairborn, OH",4.0,0.0,0.0,0.0,1.0
1,Jessica C.,"From Aurora, IL",14.0,1.0,1.0,1.0,2.0
1,Thomas W.,"From Chicago, IL",0.0,0.0,1.0,2.0,6.0
1,Paul I.,"From Chicago, IL",59.0,59.0,35.0,23.0,14.0
1,Robert P.,"From Brandon, FL",16.0,2.0,0.0,3.0,9.0
1,Cary L.,"From Alameda, CA",37.0,76.0,53.0,11.0,0.0
1,Rachel T.,"From Wheaton, IL",10.0,1.0,0.0,0.0,0.0
1,Logan S.,"From Simi Valley, CA",11.0,2.0,0.0,2.0,7.0
1,Richard S.,"From Auraria, Denver, CO",6.0,3.0,2.0,9.0,2.0
1,Ruthie G.,"From Chicago, IL",22.0,21.0,8.0,3.0,2.0
1,Esther F.,"From Springfield, VA",31.0,13.0,4.0,1.0,0.0
1,Morgan B.,"From Miami, FL",22.0,4.0,2.0,3.0,4.0
1,Triphena W.,"From Chicago, IL",55.0,44.0,0.0,0.0,0.0
1,KELLY M.,"From Chicago, IL",179.0,108.0,19.0,0.0,0.0
1,Zhuo Z.,"From West Loop, Chicago, IL",64.0,9.0,0.0,0.0,0.0
1,Bill H.,"From Fort Mitchell, KY",24.0,47.0,23.0,10.0,24.0
1,Amy O.,"From Chicago, IL",21.0,44.0,18.0,2.0,1.0
1,"Danie ""rowdy robotz"" R.","From Allston, MA",167.0,110.0,82.0,59.0,80.0
1,Anna D.,"From St. Louis, MO",3.0,0.0,0.0,1.0,1.0
1,"Monica ""Li2a"" M.","From Chicago, IL",9.0,1.0,1.0,0.0,0.0
1,"Rick ""rickyrodmke"" R.","From Milwaukee, WI",306.0,401.0,90.0,12.0,3.0
1,Kavisha S.,"From Saint Paul, MN",32.0,23.0,16.0,4.0,0.0
1,Stefanie A.,"From Chicago, IL",30.0,32.0,28.0,7.0,6.0
1,Manisha P.,"From Belvidere, IL",15.0,0.0,1.0,0.0,5.0
1,"Michael ""@endoedibles"" U.","From Las Vegas, NV",1460.0,1825.0,993.0,502.0,105.0
1,Michele P.,"From Montello, WI",21.0,11.0,4.0,7.0,2.0
1,Leigh N.,"From Fulton Market, Chicago, IL",,,,,
1,Chris B.,"From Palm Beach Gardens, FL",39.0,159.0,54.0,5.0,1.0
1,Melissa L.,"From Chicago, IL",7.0,6.0,1.0,3.0,0.0
1,Andrew C.,"From Chicago, IL",9.0,15.0,9.0,6.0,7.0
1,Jennifer J.,"From Chicago, IL",37.0,2.0,3.0,2.0,3.0
1,Greta S.,"From Chicago, IL",35.0,5.0,0.0,0.0,0.0
1,Carolina N.,"From Chicago, IL",76.0,75.0,32.0,16.0,16.0
1,Kelly C.,"From Detroit, MI",32.0,28.0,16.0,6.0,2.0
1,Michelle L.,"From Chicago, IL",,,,,
1,Mahesh N.,"From Austin, TX",34.0,38.0,24.0,10.0,1.0
1,K K.,"From Prairie Village, KS",20.0,14.0,0.0,2.0,0.0
1,Liliya F.,"From Miami Beach, FL",10.0,0.0,0.0,2.0,33.0
1,Carrie Y.,"From Near West Side, Chicago, IL",1.0,0.0,1.0,2.0,2.0
1,Kamille B.,"From West Jordan, UT",47.0,31.0,12.0,4.0,3.0
1,Julie W.,"From Cincinnati, OH",31.0,11.0,6.0,3.0,0.0
1,Maurice R.,"From Chicago, IL",4.0,5.0,1.0,2.0,7.0
1,Sabrina M.,"From Chicago, IL",22.0,17.0,4.0,2.0,0.0
1,Liann B.,"From Arlington, MA",2.0,6.0,3.0,3.0,0.0
1,"Chuck ""CTL"" L.","From Chicago, IL",5.0,5.0,3.0,3.0,1.0
1,Jenna S.,"From Chicago, IL",14.0,2.0,4.0,3.0,1.0
1,John M.,"From Elmhurst, IL",12.0,6.0,5.0,10.0,11.0
1,Candice M.,"From Yonkers, NY",22.0,3.0,4.0,1.0,2.0
1,Janice W.,"From Chicago, IL",10.0,17.0,1.0,3.0,2.0
1,Mike M.,"From Elmhurst, IL",5.0,1.0,2.0,2.0,1.0
1,Kimberly K.,"From Chicago, IL",1.0,2.0,0.0,0.0,2.0
1,Rachel B.,"From Chicago, IL",17.0,2.0,0.0,1.0,0.0
1,Carolina M.,"From Chicago, IL",16.0,21.0,7.0,3.0,0.0
1,Matthew B.,"From Miami, FL",87.0,20.0,3.0,8.0,4.0
1,Franklin M.,"From Chicago, IL",74.0,22.0,12.0,7.0,12.0
1,"Oly ""Nicie Spicy"" M.","From Lexington, KY",74.0,84.0,22.0,2.0,4.0
1,Brett F.,"From Joliet, IL",5.0,1.0,0.0,1.0,1.0
1,Diocelina G.,"From Hinsdale, IL",45.0,11.0,7.0,5.0,16.0
1,Jasmine S.,"From Lake Forest, CA",17.0,7.0,4.0,2.0,5.0
1,Sergio L.,"From Chicago, IL",6.0,0.0,0.0,1.0,1.0
1,Quintin G.,"From Joliet, IL",17.0,5.0,2.0,1.0,0.0
1,Martina C.,"From Batavia, IL",22.0,10.0,4.0,7.0,4.0
1,John M.,"From Chicago, IL",20.0,9.0,6.0,3.0,2.0
1,Curly C.,"From Chicago, IL",19.0,14.0,4.0,4.0,10.0
1,Thomas H.,"From Wilmette, IL",2.0,0.0,0.0,2.0,2.0
1,David L.,"From Santa Barbara, CA",114.0,30.0,36.0,17.0,18.0
1,"Michelangelo ""FOOD CRITIC"" V.","From Chicago, IL",43.0,49.0,47.0,19.0,183.0
1,Elisha R.,"From Near West Side, Chicago, IL",,,,,
1,Kelli B.,"From South Lyon, MI",15.0,6.0,5.0,3.0,1.0
1,Valerie B.,"From MI, MI",103.0,107.0,27.0,22.0,12.0
1,Robert H.,"From Chicago, IL",14.0,10.0,1.0,4.0,2.0
1,Kristine R.,"From Aurora, IL",54.0,27.0,7.0,2.0,1.0
1,Alisha W.,"From Fort Worth, TX",22.0,24.0,12.0,7.0,3.0
1,Emma C.,"From Indianapolis, IN",121.0,51.0,15.0,10.0,4.0
1,Olga L.,"From Long Beach, CA",16.0,0.0,0.0,0.0,1.0
1,A G.,"From Saint Louis, MO",12.0,20.0,4.0,8.0,4.0
1,"Joe ""Foodie Joe"" M.","From Chambersburg, PA",8.0,2.0,1.0,1.0,1.0
1,Alexis G.,"From Chicago, IL",20.0,3.0,1.0,1.0,3.0
1,Shipra S.,"From London, United Kingdom",3.0,1.0,2.0,0.0,0.0
1,Jimmy F.,"From Chicago, IL",3.0,0.0,0.0,1.0,5.0
1,Steve K.,"From Honolulu, HI",26.0,56.0,43.0,23.0,6.0
1,Lisa L.,"From San Francisco, CA",15.0,12.0,2.0,2.0,1.0
1,J. A.,"From Chicago, IL",11.0,12.0,9.0,6.0,1.0
1,Jennifer H.,"From Rockford, IL",29.0,3.0,0.0,1.0,0.0
1,Farzana C.,"From Dallas, TX",18.0,1.0,2.0,0.0,2.0
1,Anna Kate P.,"From North Andover, MA",9.0,1.0,0.0,1.0,0.0
1,Annie W.,"From Alexandria, VA",3.0,0.0,1.0,0.0,2.0
1,Noah P.,"From Evanston, IL",,,,,
1,Alize J.,"From Chicago, IL",16.0,0.0,0.0,0.0,0.0
1,Robert G.,"From Las Vegas, NV",,,,,
1,Jenna R.,"From Chicago, IL",17.0,18.0,10.0,2.0,2.0
1,Tari O.,"From Atlanta, GA",244.0,258.0,56.0,3.0,6.0
